,Data,N,Out,DEA,Enrichment,Library,FDR,median_mcc,median_mcc_common,median_prec,median_prec_common,median_rec,median_rec_common,median_rep,median_rep_common,median_terms,median_terms_common,id
493,LIHC,5,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.2011200512951784,,0.6833333333333333,,0.075,0.0,0.125,0.0,5.0,16
494,LIHC,5,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.2598580426724516,0.2633388678839465,0.8494469122898702,0.9051941049604602,0.06361323155216285,0.06027397260273973,0.0,0.0,51.5,22.0,16
495,LIHC,5,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.1735255344642716,0.20107367308916746,0.6666666666666666,0.6666666666666666,0.03333333333333333,0.045454545454545456,0.0,0.0,1.0,1.0,16
496,LIHC,5,None,edgeR QLF,gseapy,GO_Biological_Process_2021,0.05,0.6792258814273349,0.677998568905757,0.7421978021978022,0.7597309645665431,0.7378640776699029,0.7277992277992278,0.4468599033816425,0.4774774774774775,308.0,242.5,16
497,LIHC,5,None,edgeR QLF,gseapy,KEGG_2021_Human,0.05,0.7041512320437173,0.6912913897642282,0.8437137330754352,0.7555555555555555,0.7278481012658228,0.7954545454545454,0.5106382978723404,0.4925373134328358,69.0,47.0,16
498,LIHC,5,None,edgeR QLF,gseapy_s2n,GO_Biological_Process_2021,0.05,0.5672066177202139,0.5726790845792241,0.6676082205793463,0.7178221997300944,0.6182795698924731,0.5958646616541353,0.35390946502057613,0.3706293706293706,351.0,220.0,16
499,LIHC,5,None,edgeR QLF,gseapy_s2n,KEGG_2021_Human,0.05,0.6075712047332622,0.5759900249565357,0.7757936507936508,0.6659090909090909,0.6888888888888889,0.717391304347826,0.45871559633027525,0.4189189189189189,80.0,52.0,16
500,LIHC,5,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.32320051746130085,0.2896755458500218,0.6786117849458562,0.8131384727804165,0.29527272727272724,0.3238950276243094,0.3459915611814346,0.38783269961977185,626.0,298.5,16
501,LIHC,5,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.2148140331698179,,0.6449579831932774,,0.1724137931034483,0.0,0.24,0.0,18.0,16
502,LIHC,5,None,edgeR LRT,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.49904324511321363,0.49006301155120946,0.8197407613085621,0.8488213107024989,0.4263877715205149,0.4708097928436912,0.3505747126436782,0.3942652329749104,630.0,296.0,16
503,LIHC,5,None,edgeR LRT,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.4716488204467743,,0.8875,,0.35,0.0,0.25,0.0,17.5,16
504,LIHC,5,None,edgeR LRT,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.4567297733328912,0.4747401470436545,0.8261295481807277,0.8688725490196079,0.30852417302798985,0.336986301369863,0.325115562403698,0.3459715639810427,302.0,145.0,16
505,LIHC,5,None,edgeR LRT,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.39609296314047665,0.45386858042699024,0.7142857142857143,0.743421052631579,0.25,0.3181818181818182,0.25,0.3076923076923077,11.0,9.5,16
506,LIHC,5,None,edgeR LRT,gseapy,GO_Biological_Process_2021,0.05,0.6835168868619776,0.6862529805037306,0.7390412564463198,0.7615903884157325,0.7233009708737864,0.7297297297297297,0.448512585812357,0.48450704225352115,300.5,245.5,16
507,LIHC,5,None,edgeR LRT,gseapy,KEGG_2021_Human,0.05,0.6944746796341725,0.6938796844748634,0.8462640248269276,0.7620137299771168,0.7025316455696202,0.7727272727272727,0.5,0.48717948717948717,66.0,45.5,16
508,LIHC,5,None,edgeR LRT,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,16
509,LIHC,5,None,edgeR LRT,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,16
510,LIHC,7,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.4133434535182384,0.39151722564889135,0.6947142055174182,0.8353528477422283,0.41345454545454546,0.4578729281767956,0.41996699669966997,0.4701627486437613,837.5,394.0,17
511,LIHC,7,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.3136183046255033,,0.6950483091787439,,0.29310344827586204,0.0,0.36363636363636365,0.0,24.0,17
512,LIHC,7,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.6194538586149761,0.6299386574008414,0.7974296243297097,0.8326873385012921,0.6580852775543041,0.7033898305084746,0.4726536124240378,0.522,1028.0,449.5,17
513,LIHC,7,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.696139206873342,,0.8892857142857142,,0.625,0.0,0.47058823529411764,0.0,29.0,17
514,LIHC,7,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.47057234253286406,0.4818893887732436,0.8451629072681704,0.8923418423973364,0.3276081424936387,0.35205479452054794,0.3709090909090909,0.3931297709923664,304.0,143.5,17
515,LIHC,7,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.44304886456914716,0.47397308519540043,0.6979166666666667,0.7272727272727273,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.4,13.0,10.5,17
516,LIHC,7,None,DESeq2,gseapy,GO_Biological_Process_2021,0.05,0.7096649154229957,0.7063412601922419,0.7775507335147456,0.8003635987215817,0.7087378640776698,0.747104247104247,0.49191685912240185,0.5179640718562875,285.5,249.5,17
517,LIHC,7,None,DESeq2,gseapy,KEGG_2021_Human,0.05,0.70912669678947,0.7338107013722288,0.8723577235772357,0.7748592870544091,0.7215189873417721,0.8181818181818182,0.5517241379310345,0.5396825396825397,68.5,46.0,17
518,LIHC,7,None,DESeq2,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,17
519,LIHC,7,None,DESeq2,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,17
520,LIHC,7,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.27605812811805125,0.24980534064839569,0.7341040462427746,0.860776397515528,0.18497109826589597,0.22375690607734808,0.2774647887323944,0.3103448275862069,369.5,195.5,17
521,LIHC,7,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.17696894022476686,,0.75,,0.09482758620689655,0.0,0.16,0.0,9.0,17
522,LIHC,7,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.3774211322652815,0.36299801474710025,0.7928730512249443,0.8272546419098143,0.24485759493670886,0.2919020715630885,0.2840909090909091,0.3198992443324937,393.5,189.0,17
523,LIHC,7,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.28416309243391247,,0.8181818181818182,,0.175,0.0,0.16666666666666666,0.0,10.0,17
524,LIHC,7,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.3431478753996073,0.36015966061466753,0.8008642464464365,0.8586956521739131,0.17048346055979646,0.19726027397260276,0.04519774011299435,0.06956521739130435,167.0,84.5,17
525,LIHC,7,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.19138628549823436,0.21708129682674585,0.5,0.5,0.08333333333333334,0.13636363636363635,0.0,0.0,6.0,5.0,17
526,LIHC,7,None,edgeR QLF,gseapy,GO_Biological_Process_2021,0.05,0.7190354164466441,0.7114533553758469,0.7637868791236151,0.8058190827240317,0.7265372168284789,0.7490347490347491,0.49292452830188677,0.5186335403726708,292.0,247.0,17
527,LIHC,7,None,edgeR QLF,gseapy,KEGG_2021_Human,0.05,0.7152079188183708,0.7227578959348506,0.8735657225853304,0.7436314363143631,0.7151898734177216,0.8181818181818182,0.5647058823529412,0.5357142857142857,71.5,46.0,17
528,LIHC,7,None,edgeR QLF,gseapy_s2n,GO_Biological_Process_2021,0.05,0.6170551160132279,0.6226187576956381,0.6676649428305927,0.7122049038373894,0.6666666666666666,0.6278195488721805,0.38912732474964234,0.40869565217391307,347.0,223.0,17
529,LIHC,7,None,edgeR QLF,gseapy_s2n,KEGG_2021_Human,0.05,0.6702430087999596,0.6084048376664795,0.7928571428571429,0.6868872549019608,0.7277777777777777,0.7391304347826086,0.4945054945054945,0.453125,79.0,50.0,17
530,LIHC,7,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.368821677856065,0.3410750898216206,0.6893670181323288,0.8167421615117842,0.34945454545454546,0.3867403314917127,0.38323353293413176,0.4306930693069307,705.5,346.0,17
531,LIHC,7,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.27625124523039934,,0.6666666666666666,,0.25,0.0,0.2777777777777778,0.0,21.0,17
532,LIHC,7,None,edgeR LRT,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.5564408952132371,0.5613510034818618,0.8115887842434478,0.845934065934066,0.5301689460981497,0.5772128060263653,0.4073482428115016,0.45866141732283466,786.5,361.0,17
533,LIHC,7,None,edgeR LRT,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.5360939202854172,,0.8685344827586207,,0.475,0.0,0.3076923076923077,0.0,25.0,17
534,LIHC,7,None,edgeR LRT,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.5084159545472985,0.5223511263589877,0.8309107052257737,0.8758116883116883,0.37849872773536897,0.40136986301369865,0.3614457831325301,0.3916083916083916,344.0,165.5,17
535,LIHC,7,None,edgeR LRT,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.3997725519603562,0.4472756368118043,0.6464285714285715,0.6666666666666666,0.26666666666666666,0.36363636363636365,0.2916666666666667,0.35294117647058826,13.0,12.0,17
536,LIHC,7,None,edgeR LRT,gseapy,GO_Biological_Process_2021,0.05,0.7128478940598226,0.719857467425078,0.7712289837315363,0.8065810865736349,0.7216828478964401,0.7393822393822393,0.48951048951048953,0.51985559566787,289.0,239.5,17
537,LIHC,7,None,edgeR LRT,gseapy,KEGG_2021_Human,0.05,0.6950307882742897,0.7305546861439605,0.8621979286536249,0.7817460317460317,0.7215189873417721,0.8181818181818182,0.5544554455445545,0.5357142857142857,66.5,46.0,17
538,LIHC,7,None,edgeR LRT,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,17
539,LIHC,7,None,edgeR LRT,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,17
540,LIHC,9,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.4728092448216712,0.4501938296990343,0.7456173166941195,0.865582880057919,0.4610909090909091,0.5089779005524862,0.44830917874396137,0.49795918367346936,847.5,434.5,18
541,LIHC,9,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.38539132623164407,,0.7543103448275862,,0.33620689655172414,0.0,0.41304347826086957,0.0,27.0,18
542,LIHC,9,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.6748585382110056,0.6893868281307172,0.8110647334821062,0.8537704158461716,0.7031375703942075,0.7551789077212806,0.5282465150403521,0.5851393188854489,1103.0,461.5,18
543,LIHC,9,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.7516664262864224,,0.8787878787878788,,0.725,0.0,0.575,0.0,32.0,18
544,LIHC,9,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.5132007063036412,0.5300282129908391,0.8481520732328078,0.8840336134453781,0.3931297709923664,0.4219178082191781,0.40963855421686746,0.43776824034334766,348.5,173.0,18
545,LIHC,9,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.5012929464131599,0.5148623825642209,0.7320574162679425,0.75,0.3833333333333333,0.4090909090909091,0.38095238095238093,0.4117647058823529,16.0,12.0,18
546,LIHC,9,None,DESeq2,gseapy,GO_Biological_Process_2021,0.05,0.7321879338788038,0.74076624643308,0.7902512796649604,0.8068657590396722,0.7524271844660194,0.7741312741312741,0.5242290748898678,0.5501618122977346,299.5,252.0,18
547,LIHC,9,None,DESeq2,gseapy,KEGG_2021_Human,0.05,0.7350933079727306,0.764858528724196,0.8905835543766578,0.8086080586080586,0.7468354430379747,0.8181818181818182,0.5858585858585859,0.5842696629213483,69.0,46.5,18
548,LIHC,9,None,DESeq2,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,18
549,LIHC,9,None,DESeq2,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,18
550,LIHC,9,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.35569947915829225,0.3362543975796153,0.7827554998607631,0.8796553568400318,0.288,0.32182320441988954,0.34234234234234234,0.3894736842105263,497.5,257.5,18
551,LIHC,9,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.27361275531185264,,0.8181818181818182,,0.1724137931034483,0.0,0.22727272727272727,0.0,12.5,18
552,LIHC,9,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.48907802958517765,0.4940828217594453,0.8055555555555556,0.8365064583441116,0.414722445695897,0.4811676082862524,0.3653198653198653,0.4192708333333333,629.5,300.0,18
553,LIHC,9,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.4308066913488957,,0.8,,0.35,0.0,0.25,0.0,19.0,18
554,LIHC,9,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.3881480939127318,0.3978972309962314,0.7931034482758621,0.8554913294797688,0.24173027989821882,0.2671232876712329,0.37537537537537535,0.3933649289099526,231.5,117.0,18
555,LIHC,9,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.24380106738802304,0.3067497645637484,0.5,0.5714285714285714,0.13333333333333333,0.18181818181818182,0.3181818181818182,0.375,8.0,8.0,18
556,LIHC,9,None,edgeR QLF,gseapy,GO_Biological_Process_2021,0.05,0.7395283617643654,0.7294119084556392,0.7803933369573659,0.7915629545821885,0.7653721682847896,0.7837837837837838,0.5278396436525612,0.5462184873949579,307.0,260.0,18
557,LIHC,9,None,edgeR QLF,gseapy,KEGG_2021_Human,0.05,0.7524352427895206,0.7486812582861487,0.8888888888888888,0.7981481481481482,0.759493670886076,0.8181818181818182,0.59375,0.578125,69.5,48.5,18
558,LIHC,9,None,edgeR QLF,gseapy_s2n,GO_Biological_Process_2021,0.05,0.6488952907874664,0.653980460509892,0.6860763283263478,0.7417693712199018,0.7002688172043011,0.6879699248120301,0.4316069057104914,0.448,384.5,249.5,18
559,LIHC,9,None,edgeR QLF,gseapy_s2n,KEGG_2021_Human,0.05,0.6890940120039099,0.6747302268949923,0.8010503175378603,0.7261363636363636,0.7388888888888889,0.782608695652174,0.5403225806451613,0.4935064935064935,83.5,49.5,18
560,LIHC,9,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.41997595004374555,0.390644791534114,0.7356340036579263,0.8539411801592776,0.39381818181818184,0.43646408839779005,0.4341500765696784,0.4779582366589327,751.0,372.0,18
561,LIHC,9,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.3381766890155652,,0.7349498327759196,,0.27586206896551724,0.0,0.35294117647058826,0.0,23.0,18
562,LIHC,9,None,edgeR LRT,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.612614841086866,0.6186563547807293,0.8354576229708786,0.8618606259157433,0.6045856798069187,0.6770244821092278,0.47086247086247085,0.5280898876404494,946.0,413.5,18
563,LIHC,9,None,edgeR LRT,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.6777060176960563,,0.8960573476702509,,0.575,0.0,0.4444444444444444,0.0,27.0,18
564,LIHC,9,None,edgeR LRT,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.5324594696761991,0.5558158134166492,0.82908228149938,0.8717083607636603,0.4351145038167939,0.4684931506849315,0.39460020768431986,0.4271186440677966,406.5,199.5,18
565,LIHC,9,None,edgeR LRT,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.4769845880640531,0.5213237671685891,0.7018518518518518,0.7071428571428571,0.36666666666666664,0.45454545454545453,0.3333333333333333,0.38095238095238093,17.0,14.0,18
566,LIHC,9,None,edgeR LRT,gseapy,GO_Biological_Process_2021,0.05,0.7272417565853952,0.738181044968623,0.7812343828085957,0.7996282527881041,0.7540453074433657,0.7722007722007722,0.5230460921843687,0.5451895043731778,311.0,255.5,18
567,LIHC,9,None,edgeR LRT,gseapy,KEGG_2021_Human,0.05,0.7392480134686958,0.7549984057533148,0.8931289640591966,0.8021739130434783,0.7341772151898734,0.8068181818181819,0.5925925925925926,0.576271186440678,69.0,45.5,18
568,LIHC,9,None,edgeR LRT,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,18
569,LIHC,9,None,edgeR LRT,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,18
570,LIHC,15,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.590847365815089,0.5901595364073948,0.7853975596074544,0.8878305559511941,0.5963636363636363,0.6788674033149171,0.5354558610709117,0.6197564276048715,1058.5,554.0,19
571,LIHC,15,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.5503031336651192,,0.8169856459330144,,0.5431034482758621,0.0,0.5135135135135135,0.0,41.0,19
572,LIHC,15,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.7509263702572821,0.757474237105002,0.8111159482365167,0.8561459578773107,0.8061142397425584,0.847457627118644,0.6243305279265493,0.6818181818181818,1271.0,525.0,19
573,LIHC,15,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.8221244610448177,,0.898981324278438,,0.8,0.0,0.6666666666666666,0.0,36.0,19
574,LIHC,15,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.5887896867599228,0.623966744869684,0.8622080536912752,0.897723896119332,0.4942748091603053,0.552054794520548,0.47748976807639837,0.5184049079754601,447.5,226.0,19
575,LIHC,15,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.6077241133055766,0.6262422248398227,0.75,0.7801932367149759,0.55,0.5454545454545454,0.48148148148148145,0.5294117647058824,21.0,16.0,19
576,LIHC,15,None,DESeq2,gseapy,GO_Biological_Process_2021,0.05,0.7918127476990942,0.7798447287229493,0.8347979323308271,0.832658822761468,0.8171521035598706,0.8146718146718147,0.611731843575419,0.6153846153846154,303.0,259.5,19
577,LIHC,15,None,DESeq2,gseapy,KEGG_2021_Human,0.05,0.7971922836353234,0.8174669971190308,0.9165217391304348,0.8415686274509804,0.7974683544303798,0.8863636363636364,0.6631578947368421,0.6612903225806451,69.0,46.0,19
578,LIHC,15,None,DESeq2,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,19
579,LIHC,15,None,DESeq2,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,19
580,LIHC,15,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.5278957021683948,0.507564870773195,0.8375960925886601,0.9232280489647877,0.47963636363636364,0.5145027624309393,0.47072072072072074,0.5380875202593193,792.0,413.5,19
581,LIHC,15,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.484224952297904,,0.8888888888888888,,0.39655172413793105,0.0,0.43243243243243246,0.0,27.0,19
582,LIHC,15,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.6843617441030497,0.685486863606086,0.8481454122808842,0.8750362540685122,0.672566371681416,0.71939736346516,0.5603557814485387,0.6126126126126126,993.5,436.0,19
583,LIHC,15,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.7257553865675306,,0.9016129032258065,,0.675,0.0,0.5526315789473685,0.0,30.0,19
584,LIHC,15,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.5171505112501611,0.5544454170361802,0.8387200362681577,0.8823963133640553,0.41475826972010177,0.452054794520548,0.4513715710723192,0.47586206896551725,395.0,185.5,19
585,LIHC,15,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.3918200598292131,0.4270094025606353,0.6547619047619048,0.6666666666666666,0.3,0.34090909090909094,0.4,0.5,13.5,12.0,19
586,LIHC,15,None,edgeR QLF,gseapy,GO_Biological_Process_2021,0.05,0.7943570640807975,0.7870386990462936,0.8203424605000766,0.8306862745098039,0.8365695792880259,0.8301158301158301,0.6120218579234973,0.6230031948881789,314.0,264.0,19
587,LIHC,15,None,edgeR QLF,gseapy,KEGG_2021_Human,0.05,0.8242089770684355,0.8033291656355999,0.915044460466234,0.8372093023255814,0.8164556962025317,0.9090909090909091,0.6732673267326733,0.671875,72.5,47.5,19
588,LIHC,15,None,edgeR QLF,gseapy_s2n,GO_Biological_Process_2021,0.05,0.7323771605409244,0.7060307309423615,0.7727731092436976,0.7833812535940196,0.7674731182795699,0.7518796992481203,0.5317647058823529,0.5221518987341772,373.0,266.5,19
589,LIHC,15,None,edgeR QLF,gseapy_s2n,KEGG_2021_Human,0.05,0.7729336020588073,0.7283429107190038,0.8829257246376812,0.7882059800664452,0.8222222222222222,0.8260869565217391,0.6415094339622641,0.5714285714285714,84.0,49.0,19
590,LIHC,15,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.5462154535051298,0.5243635080337277,0.7884525392837791,0.894141797481456,0.5261818181818182,0.5883977900552486,0.5095119933829612,0.5746140651801029,917.0,489.5,19
591,LIHC,15,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.5117563048975671,,0.8289198606271777,,0.46551724137931033,0.0,0.5106382978723404,0.0,32.5,19
592,LIHC,15,None,edgeR LRT,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.7369739353648861,0.7404253389551919,0.8266692912893772,0.8701808104060971,0.7610619469026548,0.8041431261770244,0.6053030303030303,0.6568807339449542,1163.0,500.0,19
593,LIHC,15,None,edgeR LRT,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.8040491754029284,,0.9130252100840336,,0.775,0.0,0.65,0.0,34.5,19
594,LIHC,15,None,edgeR LRT,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.6358230529195645,0.6610087022041129,0.8377623822339952,0.8808249272851043,0.6030534351145038,0.6315068493150685,0.4753623188405797,0.5230352303523035,561.0,263.0,19
595,LIHC,15,None,edgeR LRT,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.6190935084393254,0.6687698105113554,0.7350877192982456,0.7752525252525253,0.55,0.6363636363636364,0.42424242424242425,0.47368421052631576,24.0,17.0,19
596,LIHC,15,None,edgeR LRT,gseapy,GO_Biological_Process_2021,0.05,0.7945797665996557,0.7786473628863577,0.8261676595009928,0.826071418360637,0.8220064724919094,0.8301158301158301,0.6103286384976526,0.6126482213438735,312.5,263.0,19
597,LIHC,15,None,edgeR LRT,gseapy,KEGG_2021_Human,0.05,0.8120474567146989,0.8179960579429684,0.9166666666666666,0.8454545454545455,0.810126582278481,0.8863636363636364,0.6703296703296703,0.6666666666666666,70.5,46.0,19
598,LIHC,15,None,edgeR LRT,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,19
599,LIHC,15,None,edgeR LRT,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,19
600,LUAD,3,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.24183198323859256,0.16110590503280023,0.48289678196220254,0.6528774928774929,0.35122131754256103,0.3949801849405548,0.43156424581005587,0.5107913669064749,970.0,476.5,20
601,LUAD,3,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.19398234574058545,,0.4,,0.2,0.0,0.2777777777777778,0.0,14.0,20
602,LUAD,3,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.577992288420642,0.5937078024403641,0.8142769733982936,0.8445519019987104,0.5712230215827339,0.6705882352941177,0.4314868804664723,0.5117302052785924,970.0,476.5,20
603,LUAD,3,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.49424317160170805,,0.7777777777777778,,0.41379310344827586,0.0,0.2857142857142857,0.0,14.0,20
604,LUAD,3,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.4149323889640853,0.43560794050766705,0.7772384034519957,0.820831659300924,0.29283110571081405,0.3578313253012048,0.2182628062360802,0.2619047619047619,306.5,176.0,20
605,LUAD,3,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.35750966907477244,0.37279119541959554,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.21428571428571427,0.08333333333333333,0.125,3.0,4.0,20
606,LUAD,3,None,DESeq2,gseapy,GO_Biological_Process_2021,0.05,0.5762558493313186,0.605717925183506,0.7747312694042529,0.7781692149703332,0.5845665961945032,0.6409883720930233,0.3537015276145711,0.4126984126984127,347.0,293.5,20
607,LUAD,3,None,DESeq2,gseapy,KEGG_2021_Human,0.05,0.6340148759420703,0.5938889257763346,0.843682153712549,0.8203812316715543,0.6972477064220184,0.6842105263157894,0.4426229508196721,0.463768115942029,89.0,65.0,20
608,LUAD,3,None,DESeq2,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,20
609,LUAD,3,None,DESeq2,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,20
610,LUAD,3,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.1837848500467259,0.12052972012281814,0.5594202898550724,0.7351190476190477,0.0007358351729212656,0.0006605019815059445,0.0,0.0,1.5,0.5,20
611,LUAD,3,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.1455375729475458,,0.5,,0.0,0.0,0.0,0.0,0.0,20
